MSOA21CD,n_oas,n_diff,disagree_pct
E02000942,30,7,23.333333333333332
E02000943,27,5,18.51851851851852
E02000944,21,2,9.523809523809524
E02000945,21,1,4.761904761904762
E02000946,25,5,20.0
E02000947,31,8,25.806451612903224
E02000948,33,13,39.39393939393939
E02000949,34,8,23.52941176470588
E02000950,25,4,16.0
E02000951,24,6,25.0
E02000952,21,4,19.047619047619047
E02000953,26,5,19.230769230769234
E02000954,17,2,11.76470588235294
E02000955,20,2,10.0
E02000956,22,4,18.181818181818183
E02000957,32,7,21.875
E02000958,24,5,20.833333333333336
E02000959,22,3,13.636363636363635
E02000960,25,0,0.0
E02000961,28,1,3.571428571428571
E02000962,33,1,3.0303030303030303
E02000963,29,2,6.896551724137931
E02000964,35,0,0.0
E02000965,31,0,0.0
E02000966,37,3,8.108108108108109
E02000967,27,0,0.0
E02000968,38,2,5.263157894736842
E02000969,30,2,6.666666666666667
E02000970,35,0,0.0
E02000971,31,1,3.225806451612903
E02000972,30,0,0.0
E02000973,36,1,2.7777777777777777
E02000974,34,1,2.941176470588235
E02000975,32,0,0.0
E02000976,37,0,0.0
E02000977,27,0,0.0
E02000978,31,2,6.451612903225806
E02000979,31,4,12.903225806451612
E02000980,35,0,0.0
E02000981,40,2,5.0
E02000982,31,0,0.0
E02000983,34,2,5.88235294117647
E02000984,24,6,25.0
E02000985,25,2,8.0
E02000986,27,2,7.4074074074074066
E02000987,26,4,15.384615384615385
E02000988,27,4,14.814814814814813
E02000989,29,6,20.689655172413794
E02000990,27,8,29.629629629629626
E02000991,27,5,18.51851851851852
E02000992,21,5,23.809523809523807
E02000993,26,3,11.538461538461538
E02000994,26,2,7.6923076923076925
E02000995,26,5,19.230769230769234
E02000996,26,0,0.0
E02000997,22,2,9.090909090909092
E02000998,28,1,3.571428571428571
E02000999,27,2,7.4074074074074066
E02001000,30,4,13.333333333333334
E02001001,24,2,8.333333333333332
E02001002,32,2,6.25
E02001003,24,7,29.166666666666668
E02001004,24,1,4.166666666666666
E02001005,27,0,0.0
E02001006,22,0,0.0
E02001007,34,1,2.941176470588235
E02001008,23,0,0.0
E02001009,22,4,18.181818181818183
E02001010,19,3,15.789473684210526
E02001011,31,8,25.806451612903224
E02001012,26,2,7.6923076923076925
E02001013,19,5,26.31578947368421
E02001014,27,3,11.11111111111111
E02001015,26,2,7.6923076923076925
E02001016,25,3,12.0
E02001017,37,4,10.81081081081081
E02001018,24,1,4.166666666666666
E02001019,30,8,26.666666666666668
E02001020,20,2,10.0
E02001021,24,3,12.5
E02001022,27,3,11.11111111111111
E02001023,18,0,0.0
E02001024,26,5,19.230769230769234
E02001025,28,4,14.285714285714285
E02001026,32,3,9.375
E02001027,21,6,28.57142857142857
E02001028,25,5,20.0
E02001029,21,1,4.761904761904762
E02001030,20,0,0.0
E02001031,22,4,18.181818181818183
E02001032,25,2,8.0
E02001033,20,4,20.0
E02001034,29,3,10.344827586206897
E02001035,24,4,16.666666666666664
E02001036,24,2,8.333333333333332
E02001037,25,6,24.0
E02001038,20,2,10.0
E02001039,26,2,7.6923076923076925
E02001040,20,2,10.0
E02001041,26,4,15.384615384615385
E02001042,23,0,0.0
E02001043,18,3,16.666666666666664
E02001044,23,5,21.73913043478261
E02001045,27,5,18.51851851851852
E02001046,33,3,9.090909090909092
E02001047,32,4,12.5
E02001048,26,2,7.6923076923076925
E02001049,32,4,12.5
E02001050,23,4,17.391304347826086
E02001051,26,2,7.6923076923076925
E02001052,35,0,0.0
E02001053,33,2,6.0606060606060606
E02001055,30,6,20.0
E02001056,26,3,11.538461538461538
E02001059,36,4,11.11111111111111
E02001061,30,4,13.333333333333334
E02001062,26,1,3.8461538461538463
E02001063,29,2,6.896551724137931
E02001064,30,0,0.0
E02001065,28,1,3.571428571428571
E02001066,27,2,7.4074074074074066
E02001067,30,5,16.666666666666664
E02001068,30,1,3.3333333333333335
E02001069,30,2,6.666666666666667
E02001070,26,2,7.6923076923076925
E02001072,26,4,15.384615384615385
E02001073,31,9,29.03225806451613
E02001074,30,2,6.666666666666667
E02001075,22,0,0.0
E02001076,21,5,23.809523809523807
E02001077,24,2,8.333333333333332
E02001078,29,6,20.689655172413794
E02001079,26,2,7.6923076923076925
E02001080,25,5,20.0
E02001081,21,4,19.047619047619047
E02001082,21,4,19.047619047619047
E02001083,29,8,27.586206896551722
E02001084,25,0,0.0
E02001085,25,3,12.0
E02001086,22,5,22.727272727272727
E02001087,32,3,9.375
E02001088,28,1,3.571428571428571
E02001089,24,4,16.666666666666664
E02001090,23,2,8.695652173913043
E02001091,31,4,12.903225806451612
E02001092,28,2,7.142857142857142
E02001093,28,2,7.142857142857142
E02001094,28,0,0.0
E02001095,28,1,3.571428571428571
E02001096,26,0,0.0
E02001097,26,0,0.0
E02001098,22,4,18.181818181818183
E02001099,21,2,9.523809523809524
E02001100,21,0,0.0
E02001101,20,1,5.0
E02001102,19,3,15.789473684210526
E02001103,20,4,20.0
E02001104,21,3,14.285714285714285
E02001105,20,0,0.0
E02001106,21,7,33.33333333333333
E02001107,21,1,4.761904761904762
E02001108,19,1,5.263157894736842
E02001109,26,2,7.6923076923076925
E02001110,21,4,19.047619047619047
E02001111,25,6,24.0
E02001112,19,1,5.263157894736842
E02001113,22,1,4.545454545454546
E02001114,28,2,7.142857142857142
E02001115,21,5,23.809523809523807
E02001116,20,2,10.0
E02001117,20,3,15.0
E02001118,21,3,14.285714285714285
E02001119,29,0,0.0
E02001121,22,0,0.0
E02001123,23,1,4.3478260869565215
E02001124,20,0,0.0
E02001125,25,8,32.0
E02001126,25,0,0.0
E02001127,22,0,0.0
E02001128,26,3,11.538461538461538
E02001129,21,3,14.285714285714285
E02001130,20,4,20.0
E02001131,18,0,0.0
E02001132,23,3,13.043478260869565
E02001133,21,3,14.285714285714285
E02001134,20,6,30.0
E02001135,25,3,12.0
E02001136,29,6,20.689655172413794
E02001137,21,1,4.761904761904762
E02001138,30,3,10.0
E02001139,27,2,7.4074074074074066
E02001140,23,2,8.695652173913043
E02001141,35,4,11.428571428571429
E02001142,18,5,27.77777777777778
E02001143,31,1,3.225806451612903
E02001144,21,2,9.523809523809524
E02001145,23,6,26.08695652173913
E02001146,24,0,0.0
E02001147,31,3,9.67741935483871
E02001148,33,3,9.090909090909092
E02001149,36,0,0.0
E02001150,29,2,6.896551724137931
E02001151,34,2,5.88235294117647
E02001152,31,2,6.451612903225806
E02001153,33,3,9.090909090909092
E02001154,34,7,20.588235294117645
E02001155,26,6,23.076923076923077
E02001156,33,3,9.090909090909092
E02001157,26,2,7.6923076923076925
E02001158,23,1,4.3478260869565215
E02001159,27,8,29.629629629629626
E02001160,22,2,9.090909090909092
E02001161,20,2,10.0
E02001162,20,2,10.0
E02001163,33,4,12.121212121212121
E02001164,23,6,26.08695652173913
E02001165,22,7,31.818181818181817
E02001166,19,4,21.052631578947366
E02001167,22,4,18.181818181818183
E02001168,32,4,12.5
E02001169,35,1,2.857142857142857
E02001170,31,4,12.903225806451612
E02001171,19,0,0.0
E02001173,28,4,14.285714285714285
E02001174,18,2,11.11111111111111
E02001175,24,5,20.833333333333336
E02001176,38,3,7.894736842105263
E02001177,44,3,6.8181818181818175
E02001179,24,3,12.5
E02001180,20,3,15.0
E02001181,20,1,5.0
E02001182,26,3,11.538461538461538
E02001183,22,2,9.090909090909092
E02001185,33,3,9.090909090909092
E02001186,36,5,13.88888888888889
E02001187,25,6,24.0
E02001188,29,5,17.24137931034483
E02001189,28,3,10.714285714285714
E02001190,25,0,0.0
E02001191,21,1,4.761904761904762
E02001192,22,4,18.181818181818183
E02001193,25,6,24.0
E02001194,21,5,23.809523809523807
E02001195,25,6,24.0
E02001196,26,10,38.46153846153847
E02001197,22,2,9.090909090909092
E02001198,26,3,11.538461538461538
E02001199,27,7,25.925925925925924
E02001200,28,3,10.714285714285714
E02001201,20,5,25.0
E02001202,24,4,16.666666666666664
E02001203,19,2,10.526315789473683
E02001204,29,2,6.896551724137931
E02001205,29,4,13.793103448275861
E02001206,24,3,12.5
E02001207,23,3,13.043478260869565
E02001208,27,3,11.11111111111111
E02001209,25,3,12.0
E02001210,24,1,4.166666666666666
E02001211,20,6,30.0
E02001212,20,1,5.0
E02001213,34,4,11.76470588235294
E02001214,25,0,0.0
E02001215,21,2,9.523809523809524
E02001216,25,6,24.0
E02001217,23,4,17.391304347826086
E02001218,19,5,26.31578947368421
E02001219,18,0,0.0
E02001220,18,2,11.11111111111111
E02001221,19,3,15.789473684210526
E02001222,19,2,10.526315789473683
E02001223,22,3,13.636363636363635
E02001224,21,11,52.38095238095239
E02001225,23,4,17.391304347826086
E02001226,22,1,4.545454545454546
E02001227,19,3,15.789473684210526
E02001228,20,1,5.0
E02001229,36,12,33.33333333333333
E02001230,19,2,10.526315789473683
E02001231,23,0,0.0
E02001232,26,2,7.6923076923076925
E02001233,26,1,3.8461538461538463
E02001234,26,1,3.8461538461538463
E02001235,22,4,18.181818181818183
E02001236,18,3,16.666666666666664
E02001237,22,6,27.27272727272727
E02001238,26,4,15.384615384615385
E02001239,32,4,12.5
E02001240,21,0,0.0
E02001241,33,1,3.0303030303030303
E02001242,24,4,16.666666666666664
E02001243,28,5,17.857142857142858
E02001244,19,3,15.789473684210526
E02001245,26,4,15.384615384615385
E02001246,25,2,8.0
E02001247,24,4,16.666666666666664
E02001248,36,6,16.666666666666664
E02001249,22,5,22.727272727272727
E02001250,21,1,4.761904761904762
E02001251,21,7,33.33333333333333
E02001252,26,3,11.538461538461538
E02001253,18,3,16.666666666666664
E02001254,20,0,0.0
E02001255,22,1,4.545454545454546
E02001256,31,7,22.58064516129032
E02001257,33,2,6.0606060606060606
E02001258,26,2,7.6923076923076925
E02001259,31,3,9.67741935483871
E02001260,24,4,16.666666666666664
E02001261,27,5,18.51851851851852
E02001262,23,3,13.043478260869565
E02001263,26,0,0.0
E02001264,26,2,7.6923076923076925
E02001265,27,3,11.11111111111111
E02001266,24,0,0.0
E02001267,25,5,20.0
E02001268,24,4,16.666666666666664
E02001269,28,5,17.857142857142858
E02001270,26,9,34.61538461538461
E02001271,23,1,4.3478260869565215
E02001272,26,4,15.384615384615385
E02001273,32,7,21.875
E02001274,25,2,8.0
E02001275,27,0,0.0
E02001276,27,2,7.4074074074074066
E02001277,30,5,16.666666666666664
E02001278,26,2,7.6923076923076925
E02001279,24,3,12.5
E02001280,28,3,10.714285714285714
E02001281,24,5,20.833333333333336
E02001282,30,4,13.333333333333334
E02001283,32,6,18.75
E02001284,24,0,0.0
E02001285,25,2,8.0
E02001286,24,0,0.0
E02001287,20,1,5.0
E02001288,28,8,28.57142857142857
E02001289,36,4,11.11111111111111
E02001290,21,0,0.0
E02001291,26,0,0.0
E02001292,28,3,10.714285714285714
E02001293,19,2,10.526315789473683
E02001294,26,8,30.76923076923077
E02001295,27,1,3.7037037037037033
E02001296,30,0,0.0
E02001297,23,4,17.391304347826086
E02001298,25,0,0.0
E02001299,27,3,11.11111111111111
E02001300,26,5,19.230769230769234
E02001301,28,4,14.285714285714285
E02001302,25,0,0.0
E02001303,29,3,10.344827586206897
E02001304,43,2,4.651162790697675
E02001305,26,0,0.0
E02001306,24,0,0.0
E02001307,36,0,0.0
E02001308,20,2,10.0
E02001309,26,2,7.6923076923076925
E02001310,29,4,13.793103448275861
E02001311,28,3,10.714285714285714
E02001312,31,4,12.903225806451612
E02001313,25,2,8.0
E02001314,25,1,4.0
E02001315,29,0,0.0
E02001316,22,3,13.636363636363635
E02001317,30,5,16.666666666666664
E02001318,26,2,7.6923076923076925
E02001319,28,3,10.714285714285714
E02001320,26,3,11.538461538461538
E02001321,25,1,4.0
E02001322,24,3,12.5
E02001323,25,4,16.0
E02001324,26,3,11.538461538461538
E02001325,30,3,10.0
E02001326,25,4,16.0
E02001327,25,0,0.0
E02001328,33,4,12.121212121212121
E02001329,28,0,0.0
E02001330,29,2,6.896551724137931
E02001331,33,1,3.0303030303030303
E02001332,25,2,8.0
E02001333,36,4,11.11111111111111
E02001334,23,1,4.3478260869565215
E02001335,25,3,12.0
E02001336,24,2,8.333333333333332
E02001337,20,3,15.0
E02001338,20,3,15.0
E02001339,23,1,4.3478260869565215
E02001340,32,1,3.125
E02001341,25,3,12.0
E02001342,22,2,9.090909090909092
E02001343,23,4,17.391304347826086
E02001344,19,0,0.0
E02001345,18,1,5.555555555555555
E02001346,24,2,8.333333333333332
E02001347,25,1,4.0
E02001348,26,4,15.384615384615385
E02001349,25,7,28.000000000000004
E02001350,27,2,7.4074074074074066
E02001351,29,2,6.896551724137931
E02001352,23,2,8.695652173913043
E02001353,24,4,16.666666666666664
E02001354,26,0,0.0
E02001355,26,4,15.384615384615385
E02001356,28,1,3.571428571428571
E02001357,24,1,4.166666666666666
E02001358,25,1,4.0
E02001359,17,4,23.52941176470588
E02001360,29,2,6.896551724137931
E02001361,27,3,11.11111111111111
E02001362,26,2,7.6923076923076925
E02001363,27,0,0.0
E02001364,20,2,10.0
E02001365,33,2,6.0606060606060606
E02001366,31,5,16.129032258064516
E02001367,33,3,9.090909090909092
E02001368,26,2,7.6923076923076925
E02001369,26,6,23.076923076923077
E02001370,24,3,12.5
E02001371,25,1,4.0
E02001372,22,0,0.0
E02001373,30,4,13.333333333333334
E02001374,30,1,3.3333333333333335
E02001375,25,5,20.0
E02001376,28,3,10.714285714285714
E02001377,32,3,9.375
E02001378,27,2,7.4074074074074066
E02001380,23,2,8.695652173913043
E02001381,32,4,12.5
E02001382,25,1,4.0
E02001383,30,3,10.0
E02001384,33,4,12.121212121212121
E02001385,25,3,12.0
E02001386,30,2,6.666666666666667
E02001387,25,2,8.0
E02001388,26,3,11.538461538461538
E02001389,25,6,24.0
E02001390,31,1,3.225806451612903
E02001391,21,1,4.761904761904762
E02001392,23,3,13.043478260869565
E02001393,24,3,12.5
E02001394,29,7,24.137931034482758
E02001395,21,6,28.57142857142857
E02001396,31,8,25.806451612903224
E02001397,27,4,14.814814814814813
E02001398,26,1,3.8461538461538463
E02001399,24,3,12.5
E02001400,22,2,9.090909090909092
E02001401,28,2,7.142857142857142
E02001402,31,4,12.903225806451612
E02001403,23,6,26.08695652173913
E02001404,27,2,7.4074074074074066
E02001405,31,0,0.0
E02001406,28,6,21.428571428571427
E02001407,21,4,19.047619047619047
E02001408,19,1,5.263157894736842
E02001409,36,5,13.88888888888889
E02001410,20,2,10.0
E02001411,19,1,5.263157894736842
E02001412,28,4,14.285714285714285
E02001413,33,2,6.0606060606060606
E02001414,19,1,5.263157894736842
E02001415,20,0,0.0
E02001416,22,1,4.545454545454546
E02001417,29,3,10.344827586206897
E02001418,21,3,14.285714285714285
E02001419,26,5,19.230769230769234
E02001420,39,8,20.51282051282051
E02001421,36,5,13.88888888888889
E02001422,21,1,4.761904761904762
E02001423,23,2,8.695652173913043
E02001425,35,2,5.714285714285714
E02001426,19,3,15.789473684210526
E02001427,35,3,8.571428571428571
E02001428,18,6,33.33333333333333
E02001429,25,4,16.0
E02001430,24,2,8.333333333333332
E02001431,29,4,13.793103448275861
E02001432,32,3,9.375
E02001433,25,1,4.0
E02001434,22,1,4.545454545454546
E02001435,27,0,0.0
E02001436,30,4,13.333333333333334
E02001437,33,13,39.39393939393939
E02001438,25,0,0.0
E02001439,22,2,9.090909090909092
E02001440,21,8,38.095238095238095
E02001441,22,7,31.818181818181817
E02001442,20,7,35.0
E02001443,19,2,10.526315789473683
E02001444,20,0,0.0
E02001445,24,3,12.5
E02001446,26,2,7.6923076923076925
E02001447,20,4,20.0
E02001448,22,3,13.636363636363635
E02001449,31,4,12.903225806451612
E02001450,28,8,28.57142857142857
E02001451,22,4,18.181818181818183
E02001452,23,1,4.3478260869565215
E02001453,27,1,3.7037037037037033
E02001454,23,0,0.0
E02001455,24,0,0.0
E02001456,24,8,33.33333333333333
E02001457,23,1,4.3478260869565215
E02001458,27,6,22.22222222222222
E02001459,24,1,4.166666666666666
E02001460,30,6,20.0
E02001461,21,2,9.523809523809524
E02001462,25,4,16.0
E02001463,22,1,4.545454545454546
E02001464,24,2,8.333333333333332
E02001465,27,0,0.0
E02001466,29,4,13.793103448275861
E02001467,26,3,11.538461538461538
E02001468,25,8,32.0
E02001469,26,3,11.538461538461538
E02001470,28,1,3.571428571428571
E02001471,25,3,12.0
E02001472,23,4,17.391304347826086
E02001473,26,1,3.8461538461538463
E02001474,26,0,0.0
E02001475,21,2,9.523809523809524
E02001476,26,2,7.6923076923076925
E02001477,25,1,4.0
E02001478,29,3,10.344827586206897
E02001479,19,1,5.263157894736842
E02001480,25,7,28.000000000000004
E02001481,25,6,24.0
E02001482,29,1,3.4482758620689653
E02001483,26,5,19.230769230769234
E02001484,27,5,18.51851851851852
E02001485,22,1,4.545454545454546
E02001486,29,4,13.793103448275861
E02001487,30,3,10.0
E02001488,27,11,40.74074074074074
E02001489,29,9,31.03448275862069
E02001490,27,0,0.0
E02001491,24,1,4.166666666666666
E02001492,28,7,25.0
E02001493,26,1,3.8461538461538463
E02001494,23,1,4.3478260869565215
E02001495,25,1,4.0
E02001496,20,2,10.0
E02001497,27,2,7.4074074074074066
E02001498,25,2,8.0
E02001499,24,1,4.166666666666666
E02001500,27,4,14.814814814814813
E02001501,26,3,11.538461538461538
E02001502,32,9,28.125
E02001503,26,7,26.923076923076923
E02001504,23,9,39.130434782608695
E02001505,22,1,4.545454545454546
E02001506,29,5,17.24137931034483
E02001507,24,0,0.0
E02001508,28,0,0.0
E02001509,21,1,4.761904761904762
E02001510,19,0,0.0
E02001511,18,2,11.11111111111111
E02001512,29,2,6.896551724137931
E02001513,26,5,19.230769230769234
E02001514,22,3,13.636363636363635
E02001515,32,2,6.25
E02001516,19,1,5.263157894736842
E02001517,28,5,17.857142857142858
E02001518,34,8,23.52941176470588
E02001519,24,5,20.833333333333336
E02001520,39,10,25.64102564102564
E02001521,42,8,19.047619047619047
E02001522,31,1,3.225806451612903
E02001523,22,5,22.727272727272727
E02001524,20,5,25.0
E02001525,25,1,4.0
E02001526,18,1,5.555555555555555
E02001527,19,4,21.052631578947366
E02001528,36,3,8.333333333333332
E02001529,33,6,18.181818181818183
E02001530,26,3,11.538461538461538
E02001531,24,3,12.5
E02001532,34,5,14.705882352941178
E02001533,25,3,12.0
E02001534,30,3,10.0
E02001535,19,4,21.052631578947366
E02001536,28,8,28.57142857142857
E02001537,24,6,25.0
E02001538,26,7,26.923076923076923
E02001539,20,3,15.0
E02001540,40,10,25.0
E02001541,35,8,22.857142857142858
E02001542,23,1,4.3478260869565215
E02001543,29,7,24.137931034482758
E02001544,28,4,14.285714285714285
E02001545,28,9,32.142857142857146
E02001546,22,4,18.181818181818183
E02001547,35,2,5.714285714285714
E02001548,26,1,3.8461538461538463
E02001549,20,1,5.0
E02001550,26,4,15.384615384615385
E02001551,20,5,25.0
E02001552,25,6,24.0
E02001553,32,6,18.75
E02001554,21,2,9.523809523809524
E02001555,20,5,25.0
E02001556,30,3,10.0
E02001557,32,4,12.5
E02001558,24,7,29.166666666666668
E02001559,24,4,16.666666666666664
E02001560,36,5,13.88888888888889
E02001561,22,4,18.181818181818183
E02001562,21,4,19.047619047619047
E02001563,26,5,19.230769230769234
E02001564,25,10,40.0
E02001565,28,8,28.57142857142857
E02001566,26,1,3.8461538461538463
E02001567,28,1,3.571428571428571
E02001568,25,5,20.0
E02001569,30,2,6.666666666666667
E02001570,25,6,24.0
E02001571,21,5,23.809523809523807
E02001572,26,4,15.384615384615385
E02001573,25,2,8.0
E02001574,20,2,10.0
E02001575,25,5,20.0
E02001576,20,8,40.0
E02001577,25,12,48.0
E02001578,34,4,11.76470588235294
E02001579,32,4,12.5
E02001580,30,5,16.666666666666664
E02001581,21,3,14.285714285714285
E02001582,28,4,14.285714285714285
E02001583,18,4,22.22222222222222
E02001584,25,3,12.0
E02001585,20,2,10.0
E02001586,31,3,9.67741935483871
E02001587,20,1,5.0
E02001588,24,1,4.166666666666666
E02001589,26,9,34.61538461538461
E02001590,25,0,0.0
E02001591,25,3,12.0
E02001592,29,0,0.0
E02001593,22,1,4.545454545454546
E02001594,23,1,4.3478260869565215
E02001595,30,3,10.0
E02001596,29,3,10.344827586206897
E02001597,34,1,2.941176470588235
E02001598,31,0,0.0
E02001600,31,8,25.806451612903224
E02001602,30,2,6.666666666666667
E02001603,25,5,20.0
E02001604,34,8,23.52941176470588
E02001605,24,6,25.0
E02001606,27,2,7.4074074074074066
E02001607,30,3,10.0
E02001608,24,4,16.666666666666664
E02001609,29,5,17.24137931034483
E02001610,28,5,17.857142857142858
E02001611,27,5,18.51851851851852
E02001612,19,9,47.368421052631575
E02001613,35,5,14.285714285714285
E02001614,39,6,15.384615384615385
E02001615,27,4,14.814814814814813
E02001616,25,2,8.0
E02001617,18,0,0.0
E02001618,32,6,18.75
E02001619,35,1,2.857142857142857
E02001620,21,0,0.0
E02001621,21,1,4.761904761904762
E02001622,33,1,3.0303030303030303
E02001623,25,1,4.0
E02001624,32,3,9.375
E02001625,26,0,0.0
E02001626,20,5,25.0
E02001627,20,7,35.0
E02001628,18,0,0.0
E02001629,22,3,13.636363636363635
E02001630,24,0,0.0
E02001631,27,8,29.629629629629626
E02001632,35,0,0.0
E02001633,23,2,8.695652173913043
E02001634,34,8,23.52941176470588
E02001635,23,1,4.3478260869565215
E02001636,30,3,10.0
E02001637,22,0,0.0
E02001638,19,1,5.263157894736842
E02001639,22,3,13.636363636363635
E02001640,23,2,8.695652173913043
E02001642,33,6,18.181818181818183
E02001643,21,3,14.285714285714285
